# maestro2tex monte carlo -- test=mc_cell samples=200
#@ donominal=no numruns=40 sampling=lds section=castalia_pm_25 seed=12345 temp=37 variations=all
#! ugf			cross(dB20(getData(\"loopGain\" ?result \"stb\")) 0 1 \"falling\")
#! pm	60.0		value(phase(getData(\"loopGain\" ?result \"stb\")) ugf)
#! fpc			cross(phase(getData(\"loopGain\" ?result \"stb\")) 0 1 \"falling\")
#! gm	10.0		(- value(dB20(getData(\"loopGain\" ?result \"stb\")) fpc))
#! aol_db			ymax(dB20(getData(\"loopGain\" ?result \"stb\")))
#! i_tot			abs(IDC(\"/POWER/SRC_VDD25/PLUS\"))
#! i_src_max			ymax(icell)
#! i_sink_max			abs(ymin(icell))
#! ce_hi			ymax(VS(\"/CE\"))
#! ce_lo			ymin(VS(\"/CE\"))
#! head_hi			(VAR(\"VDD25\") - ce_hi)
#! head_lo			ce_lo
#! re_err_0			value(re_err VAR(\"V_CM\"))
#! re_err_p10			value(re_err cross(icell 1e-05 1 \"rising\"))
#! rail_hi			(VAR(\"VDD25\") - ymax(VS(\"/CE\")))
#! rail_lo			ymin(VS(\"/CE\"))
31.1804	127.173	20677200	33.4039	6.68896	4.55792e-05	2.00595e-05	2.00805e-05	1.49071	1.00903	1.00929	1.00903	0.00274167	-0.0509925	1.00929	1.00903
38.5302	124.907	22523400	32.1085	8.13135	5.33468e-05	2.40207e-05	2.47184e-05	1.53825	0.953379	0.961752	0.953379	0.00232431	-0.0421874	0.961752	0.953379
33.1811	126.421	21376200	33.0348	7.10035	4.79595e-05	2.04942e-05	2.20517e-05	1.49593	0.985379	1.00407	0.985379	-0.00263925	-0.056666	1.00407	0.985379
36.7012	125.336	22311900	32.4558	7.79212	5.24727e-05	2.22463e-05	2.4007e-05	1.51696	0.961916	0.983045	0.961916	-0.000844011	-0.0492822	0.983045	0.961916
42.1703	124.278	23614700	31.4166	8.76749	5.89647e-05	2.56403e-05	2.72508e-05	1.55768	0.922991	0.942317	0.922991	0.00111379	-0.0405687	0.942317	0.922991
43.3741	124.111	23917700	31.6704	8.97033	5.81749e-05	2.5586e-05	2.79699e-05	1.55703	0.914362	0.942968	0.914362	-0.00236139	-0.0445525	0.942968	0.914362
21.4488	133.62	18140800	34.6628	4.41117	3.63286e-05	1.49278e-05	1.56606e-05	1.42913	1.06207	1.07087	1.06207	-0.000747656	-0.0793836	1.07087	1.06207
42.1372	124.283	23694300	31.7297	8.76175	5.81607e-05	2.48079e-05	2.79371e-05	1.5477	0.914755	0.952305	0.914755	-0.00177331	-0.045066	0.952305	0.914755
34.1454	126.085	21813200	32.7682	7.2956	4.94361e-05	2.08842e-05	2.2012e-05	1.50061	0.985856	0.999389	0.985856	-0.00104615	-0.0527454	0.999389	0.985856
37.6897	125.105	22407000	32.4069	7.97525	5.33181e-05	2.29829e-05	2.49422e-05	1.52579	0.950693	0.974205	0.950693	-0.00185811	-0.0495611	0.974205	0.950693
41.1302	124.422	23524800	31.6853	8.59208	5.87615e-05	2.56911e-05	2.59217e-05	1.55829	0.938939	0.941707	0.938939	0.00337975	-0.0379967	0.941707	0.938939
34.502	125.96	21771200	32.3684	7.36803	5.08966e-05	2.10028e-05	2.34361e-05	1.50203	0.968767	0.997966	0.968767	-0.00211369	-0.0542022	0.997966	0.968767
37.4267	125.166	22316000	32.29	7.92656	5.14316e-05	2.23655e-05	2.47289e-05	1.51839	0.953253	0.981614	0.953253	-0.00251936	-0.0510332	0.981614	0.953253
42.7656	124.195	23727700	31.5753	8.86791	5.98353e-05	2.74013e-05	2.63823e-05	1.57882	0.933413	0.921185	0.933413	0.00776647	-0.0302855	0.921185	0.933413
38.1161	125.004	22542600	32.1688	8.05449	5.2958e-05	2.37849e-05	2.41669e-05	1.53542	0.959997	0.964581	0.959997	0.0011512	-0.0441904	0.964581	0.959997
33.2959	126.38	21645600	33.0336	7.12382	4.81962e-05	1.987e-05	2.21464e-05	1.48844	0.984243	1.01156	0.984243	-0.00287967	-0.0574717	1.01156	0.984243
30.4454	127.523	20361500	32.8849	6.52905	4.47821e-05	1.94071e-05	2.04987e-05	1.48289	1.00402	1.01711	1.00402	-0.000634559	-0.0575555	1.01711	1.00402
34.0532	126.119	21399200	32.8689	7.27638	4.7473e-05	2.13881e-05	2.19997e-05	1.50666	0.986003	0.993343	0.986003	-0.000430949	-0.0515203	0.993343	0.986003
35.625	125.587	21995900	32.0443	7.59273	5.2146e-05	2.20298e-05	2.36205e-05	1.51436	0.966554	0.985643	0.966554	-0.00117703	-0.0508256	0.985643	0.966554
48.4061	123.702	25425300	31.1631	9.75798	6.57794e-05	2.86573e-05	2.98184e-05	1.59389	0.892179	0.906113	0.892179	0.00189043	-0.0346048	0.906113	0.892179
40.8464	124.464	23432900	32.1901	8.54342	5.65571e-05	2.46618e-05	2.59468e-05	1.54594	0.938639	0.954058	0.938639	-0.000379306	-0.0439394	0.954058	0.938639
38.6616	124.876	22757900	32.1684	8.15604	5.61211e-05	2.41128e-05	2.51246e-05	1.53935	0.948505	0.960646	0.948505	0.00117223	-0.0437482	0.960646	0.948505
41.1222	124.425	23432400	31.912	8.59005	5.58541e-05	2.40827e-05	2.69443e-05	1.53899	0.926668	0.961008	0.926668	-0.00439073	-0.049689	0.961008	0.926668
26.8176	129.462	19680100	33.6395	5.71793	4.19149e-05	1.63798e-05	1.97407e-05	1.44656	1.01311	1.05344	1.01311	-0.00550727	-0.0752282	1.05344	1.01311
41.8171	124.328	23379100	31.7635	8.7074	5.71434e-05	2.61118e-05	2.50641e-05	1.56334	0.94923	0.936659	0.94923	0.00719618	-0.0320267	0.936659	0.94923
30.2285	127.627	20449700	33.3584	6.48153	4.37691e-05	1.93758e-05	1.99224e-05	1.48251	1.01093	1.01749	1.01093	0.00172527	-0.0542805	1.01749	1.01093
27.0037	129.345	19487300	33.5913	5.76128	4.22004e-05	1.75692e-05	1.76319e-05	1.46083	1.03842	1.03917	1.03842	0.00232108	-0.0593996	1.03917	1.03842
37.4646	125.157	22212400	32.1835	7.93361	5.17524e-05	2.20565e-05	2.54273e-05	1.51468	0.944872	0.985322	0.944872	-0.00616794	-0.0564559	0.985322	0.944872
39.688	124.636	22991300	31.8886	8.34622	5.56323e-05	2.4002e-05	2.62599e-05	1.53802	0.934882	0.961976	0.934882	-0.000626576	-0.0455933	0.961976	0.934882
35.0133	125.783	21949500	32.5848	7.47131	5.05515e-05	2.15185e-05	2.28948e-05	1.50822	0.975263	0.991778	0.975263	0.00177581	-0.0474962	0.991778	0.975263
44.3628	123.974	24238600	31.576	9.13689	6.03814e-05	2.61289e-05	2.93287e-05	1.56355	0.898055	0.936453	0.898055	-0.00479121	-0.0470903	0.936453	0.898055
44.1922	123.996	24198200	31.5022	9.10869	6.08648e-05	2.72575e-05	2.7797e-05	1.57709	0.916436	0.922909	0.916436	0.00324543	-0.0356526	0.922909	0.916436
37.3403	125.186	22417800	32.3861	7.91058	5.28428e-05	2.35414e-05	2.29606e-05	1.5325	0.974473	0.967503	0.974473	0.00366695	-0.0412825	0.967503	0.974473
37.9406	125.045	22795100	32.216	8.0222	5.37434e-05	2.25119e-05	2.48617e-05	1.52014	0.95166	0.979857	0.95166	-0.00166014	-0.0492721	0.979857	0.95166
33.1271	126.439	21162300	32.8824	7.08972	4.78196e-05	2.06847e-05	2.23522e-05	1.49822	0.981774	1.00178	0.981774	-0.000458061	-0.0533493	1.00178	0.981774
40.9679	124.445	23419900	31.6757	8.56452	5.68242e-05	2.55417e-05	2.61375e-05	1.5565	0.93635	0.943499	0.93635	0.00197858	-0.040136	0.943499	0.93635
39.3303	124.72	22991500	31.9442	8.27986	5.55652e-05	2.37879e-05	2.49926e-05	1.53545	0.950089	0.964545	0.950089	-0.00155353	-0.0470438	0.964545	0.950089
35.8783	125.528	21895400	32.2084	7.63952	5.06233e-05	2.22722e-05	2.32602e-05	1.51727	0.970877	0.982734	0.970877	0.0020128	-0.0457722	0.982734	0.970877
23.3765	131.916	18549200	34.5201	4.89421	3.71475e-05	1.56305e-05	1.69356e-05	1.43757	1.04677	1.06243	1.04677	-0.000650521	-0.0743101	1.06243	1.04677
39.4749	124.685	22996700	31.8472	8.30689	5.67592e-05	2.51361e-05	2.43653e-05	1.55163	0.957616	0.948366	0.957616	0.0068712	-0.0344744	0.948366	0.957616
36.1196	125.472	22303000	32.7408	7.68411	5.08904e-05	2.18093e-05	2.36911e-05	1.51171	0.965706	0.988288	0.965706	-0.00286853	-0.0530429	0.988288	0.965706
36.5847	125.363	22251500	32.3839	7.7705	5.16922e-05	2.18881e-05	2.41747e-05	1.51266	0.959903	0.987343	0.959903	-0.00434544	-0.0546583	0.987343	0.959903
37.1049	125.241	22417800	32.208	7.86698	5.27172e-05	2.35953e-05	2.3648e-05	1.53314	0.966223	0.966856	0.966223	0.00356439	-0.041744	0.966856	0.966223
34.5276	125.952	21565500	32.5073	7.37303	5.02235e-05	2.27783e-05	2.11994e-05	1.52334	0.995608	0.976661	0.995608	0.00664316	-0.0397319	0.976661	0.995608
53.5808	123.608	26603900	30.6126	10.4899	7.15688e-05	3.05225e-05	3.34698e-05	1.61627	0.848363	0.88373	0.848363	0.000713085	-0.0332469	0.88373	0.848363
36.6178	125.355	21942300	32.2083	7.77665	5.14447e-05	2.33298e-05	2.33413e-05	1.52996	0.969904	0.970042	0.969904	0.00365581	-0.0421277	0.970042	0.969904
43.0283	124.159	24343400	31.8765	8.91199	5.94469e-05	2.49941e-05	2.7766e-05	1.54993	0.916809	0.95007	0.916809	-0.00394072	-0.047231	0.95007	0.916809
34.0151	126.13	21521100	32.6443	7.26934	4.87944e-05	2.07004e-05	2.26658e-05	1.4984	0.978011	1.0016	0.978011	-0.00241561	-0.0552616	1.0016	0.978011
32.171	126.769	21041500	32.7078	6.89678	4.71805e-05	2.04121e-05	2.15481e-05	1.49494	0.991423	1.00506	0.991423	0.00060665	-0.0529612	1.00506	0.991423
43.8064	124.05	24162400	31.4498	9.04363	6.1469e-05	2.62004e-05	2.8383e-05	1.56441	0.909403	0.935595	0.909403	-0.00140432	-0.0427082	0.935595	0.909403
40.9681	124.445	23487400	31.6335	8.56468	5.69611e-05	2.51799e-05	2.59997e-05	1.55216	0.938003	0.947841	0.938003	0.00356064	-0.0380877	0.947841	0.938003
29.0042	128.212	20326900	33.3626	6.2149	4.47015e-05	1.83093e-05	1.94224e-05	1.46971	1.01693	1.03029	1.01693	-0.000933205	-0.0611055	1.03029	1.01693
43.3491	124.116	23835400	32.1814	8.96536	5.85122e-05	2.70304e-05	2.67217e-05	1.57436	0.92934	0.925636	0.92934	0.00555109	-0.0331458	0.925636	0.92934
29.7246	127.868	20268800	33.2853	6.37186	4.45647e-05	1.93558e-05	1.90851e-05	1.48227	1.02098	1.01773	1.02098	0.00332501	-0.0522294	1.01773	1.02098
43.9536	124.031	24391700	31.8395	9.06789	6.04815e-05	2.51639e-05	2.92258e-05	1.55197	0.899291	0.948034	0.899291	-0.00637412	-0.0500072	0.948034	0.899291
32.8113	126.549	21020300	32.8679	7.02571	4.53485e-05	2.02591e-05	2.17763e-05	1.49311	0.988684	1.00689	0.988684	-0.00216962	-0.0564508	1.00689	0.988684
38.5658	124.898	22847500	31.9192	8.13824	5.63926e-05	2.37476e-05	2.5183e-05	1.53497	0.947804	0.965029	0.947804	0.000857291	-0.044495	0.965029	0.947804
35.4127	125.646	21894500	32.519	7.55178	5.01395e-05	2.15283e-05	2.37889e-05	1.50834	0.964533	0.99166	0.964533	-0.00297374	-0.0541034	0.99166	0.964533
37.8211	125.073	22675300	31.9765	8.00007	5.47983e-05	2.29031e-05	2.46296e-05	1.52484	0.954444	0.975163	0.954444	0.000715077	-0.0457145	0.975163	0.954444
42.491	124.233	23839200	31.6902	8.82166	6.0316e-05	2.57463e-05	2.79553e-05	1.55896	0.914537	0.941045	0.914537	-0.00252114	-0.0453978	0.941045	0.914537
33.5082	126.307	21253800	32.7903	7.16649	4.79459e-05	2.0504e-05	2.22071e-05	1.49605	0.983515	1.00395	0.983515	-0.000222103	-0.0528094	1.00395	0.983515
28.711	128.353	20104700	33.5833	6.15072	4.25882e-05	1.83705e-05	1.89179e-05	1.47045	1.02299	1.02955	1.02299	0.00217647	-0.0565716	1.02955	1.02299
39.1521	124.762	22981300	32.0291	8.24678	5.4586e-05	2.39364e-05	2.49056e-05	1.53724	0.951133	0.962764	0.951133	6.32872e-05	-0.0448738	0.962764	0.951133
36.0174	125.496	21956600	32.4482	7.66504	5.05048e-05	2.27075e-05	2.32757e-05	1.52249	0.970692	0.97751	0.970692	0.000189267	-0.0479726	0.97751	0.970692
39.9707	124.584	23112800	32.1253	8.39624	5.69509e-05	2.58096e-05	2.40411e-05	1.55972	0.961507	0.940285	0.961507	0.00946521	-0.0301389	0.940285	0.961507
45.0976	123.905	24750800	31.6127	9.25396	6.04727e-05	2.55978e-05	2.92228e-05	1.55717	0.899326	0.942826	0.899326	-0.00686944	-0.04956	0.942826	0.899326
30.7239	127.391	20367000	33.2499	6.58952	4.48358e-05	1.953e-05	2.03312e-05	1.48436	1.00603	1.01564	1.00603	0.00210709	-0.0530911	1.01564	1.00603
41.9318	124.311	23635700	31.5144	8.72733	5.89305e-05	2.51587e-05	2.78814e-05	1.5519	0.915423	0.948095	0.915423	-0.00318892	-0.0469672	0.948095	0.915423
36.3842	125.41	22180800	32.1722	7.73341	5.0918e-05	2.20678e-05	2.40512e-05	1.51481	0.961385	0.985187	0.961385	-0.00108271	-0.0500187	0.985187	0.961385
