x y z
2.4 -7.4 75.72741657
2.4 -7.3 75.22821395
2.4 -7.2 74.72444951
2.4 -7.1 74.21599864
2.4 -7 73.70273118
2.4 -6.9 73.18451104
2.4 -6.8 72.66119584
2.4 -6.7 72.13263651
2.4 -6.6 71.59867684
2.4 -6.5 71.05915303
2.4 -6.4 70.51389317
2.4 -6.3 69.96271666
2.4 -6.2 69.40543368
2.4 -6.1 68.84184442
2.4 -6 68.27173847
2.4 -5.9 67.69489398
2.4 -5.8 67.1110768
2.4 -5.7 66.52003959
2.4 -5.6 65.92152072
2.4 -5.5 65.31524319
2.4 -5.4 64.70091336
2.4 -5.3 64.07821959
2.4 -5.2 63.44683068
2.4 -5.1 62.80639421
2.4 -5 62.15653468
2.4 -4.9 61.49685138
2.4 -4.8 60.8269161
2.4 -4.7 60.14627051
2.4 -4.6 59.45442324
2.4 -4.5 58.75084663
2.4 -4.4 58.034973
2.4 -4.3 57.30619051
2.4 -4.2 56.56383839
2.4 -4.1 55.80720163
2.4 -4 55.03550475
2.4 -3.9 54.24790489
2.4 -3.8 53.44348365
2.4 -3.7 52.62123784
2.4 -3.6 51.78006872
2.4 -3.5 50.91876948
2.4 -3.4 50.03601062
2.4 -3.3 49.13032283
2.4 -3.2 48.20007677
2.4 -3.1 47.24345914
2.4 -3 46.25844411
2.4 -2.9 45.24275912
2.4 -2.8 44.19384357
2.4 -2.7 43.10879866
2.4 -2.6 41.98432598
2.4 -2.5 40.81665179
2.4 -2.4 39.60143285
2.4 -2.3 38.33363817
2.4 -2.2 37.00739926
2.4 -2.1 35.61581822
2.4 -2 34.15071913
2.4 -1.9 32.60232192
2.4 -1.8 30.95880861
2.4 -1.7 29.20573784
2.4 -1.6 27.32524143
2.4 -1.5 25.29490211
2.4 -1.4 23.08615443
2.4 -1.3 20.66195646
2.4 -1.2 17.97331819
2.4 -1.1 14.95398964
2.4 -1 11.51210531
2.4 -0.9 7.516658301
2.4 -0.8 2.774992206
2.4 -0.7 -3.005481554
2.4 -0.6 -10.28276741
2.4 -0.5 -19.78867768
2.4 -0.4 -32.68881818
2.4 -0.3 -50.77366919
2.4 -0.2 -76.81398381
2.4 -0.1 -117.544018
2.4 0 -236.6772837
2.4 0.1 -296.079796
2.4 0.2 -320.0745207
2.4 0.3 -335.464986
2.4 0.4 -346.9328495
2.4 0.5 -356.12671
2.4 0.6 -363.8330029
2.4 0.7 -370.4885466
2.4 0.8 -376.3614771
2.4 0.9 -381.6284215
2.4 1 -386.4120039
2.4 1.1 -390.8008888
2.4 1.2 -394.8612987
2.4 1.3 -398.6440212
2.4 1.4 -402.1888742
2.4 1.5 -405.527662
2.4 1.6 -408.6861965
2.4 1.7 -411.6857183
2.4 1.8 -414.5439187
2.4 1.9 -417.2756912
2.4 2 -419.8936932
2.4 2.1 -422.408774
2.4 2.2 -424.8303043
2.4 2.3 -427.166434
2.4 2.4 -429.4242962
2.4 2.5 -431.6101698
2.4 2.6 -433.7296117
2.4 2.7 -435.7875633
2.4 2.8 -437.7884387
2.4 2.9 -439.7361975
2.4 3 -441.6344052
2.4 3.1 -443.4862845
2.4 3.2 -445.2947575
2.4 3.3 -447.0624829
2.4 3.4 -448.7918862
2.4 3.5 -450.4851869
2.4 3.6 -452.1444213
2.4 3.7 -453.7714619
2.4 3.8 -455.3680353
2.4 3.9 -456.9357367
2.4 4 -458.476043
2.4 4.1 -459.9903247
2.4 4.2 -461.4798558
2.4 4.3 -462.9458227
2.4 4.4 -464.3893326
2.4 4.5 -465.8114201
2.4 4.6 -467.2130536
2.4 4.7 -468.5951413
2.4 4.8 -469.9585358
2.4 4.9 -471.304039
2.4 5 -472.6324058
2.4 5.1 -473.9443483
2.4 5.2 -475.2405389
2.4 5.3 -476.521613
2.4 5.4 -477.7881723
2.4 5.5 -479.0407872
2.4 5.6 -480.2799985
2.4 5.7 -481.5063204
2.4 5.8 -482.7202417
2.4 5.9 -483.9222278
2.4 6 -485.1127224
2.4 6.1 -486.2921488
2.4 6.2 -487.4609114
2.4 6.3 -488.6193969
2.4 6.4 -489.7679754
2.4 6.5 -490.9070018
2.4 6.6 -492.0368162
2.4 6.7 -493.1577454
2.4 6.8 -494.2701036
2.4 6.9 -495.374193
2.4 7 -496.470305
2.4 7.1 -497.5587203
2.4 7.2 -498.6397103
2.4 7.3 -499.713537
2.4 7.4 -500.7804543
2.4 7.5 -501.8407079
2.4 7.6 -502.8945363
2.4 7.7 -503.9421713
2.4 7.8 -504.9838382
2.4 7.9 -506.0197565
2.4 8 -507.0501402
2.5 -8 -21.36678589
2.5 -7.9 -21.84095869
2.5 -7.8 -22.31904634
2.5 -7.7 -22.80114598
2.5 -7.6 -23.28735871
2.5 -7.5 -23.77778981
2.5 -7.4 -24.27254898
2.5 -7.3 -24.77175061
2.5 -7.2 -25.27551404
2.5 -7.1 -25.78396387
2.5 -7 -26.29723026
2.5 -6.9 -26.8154493
2.5 -6.8 -27.33876337
2.5 -6.7 -27.86732154
2.5 -6.6 -28.40128002
2.5 -6.5 -28.9408026
2.5 -6.4 -29.4860612
2.5 -6.3 -30.0372364
2.5 -6.2 -30.59451804
2.5 -6.1 -31.15810591
2.5 -6 -31.72821043
2.5 -5.9 -32.30505344
2.5 -5.8 -32.88886909
2.5 -5.7 -33.47990472
2.5 -5.6 -34.07842195
2.5 -5.5 -34.68469778
2.5 -5.4 -35.29902584
2.5 -5.3 -35.92171779
2.5 -5.2 -36.5531048
2.5 -5.1 -37.19353928
2.5 -5 -37.84339675
2.5 -4.9 -38.50307791
2.5 -4.8 -39.17301095
2.5 -4.7 -39.85365421
2.5 -4.6 -40.54549903
2.5 -4.5 -41.24907308
2.5 -4.4 -41.96494403
2.5 -4.3 -42.6937237
2.5 -4.2 -43.43607286
2.5 -4.1 -44.1927065
2.5 -4 -44.96440009
2.5 -3.9 -45.75199648
2.5 -3.8 -46.55641405
2.5 -3.7 -47.37865596
2.5 -3.6 -48.21982094
2.5 -3.5 -49.08111578
2.5 -3.4 -49.96386993
2.5 -3.3 -50.8695527
2.5 -3.2 -51.79979337
2.5 -3.1 -52.7564052
2.5 -3 -53.74141399
2.5 -2.9 -54.75709222
2.5 -2.8 -55.80600043
2.5 -2.7 -56.89103735
2.5 -2.6 -58.01550129
2.5 -2.5 -59.18316588
2.5 -2.4 -60.39837423
2.5 -2.3 -61.66615716
2.5 -2.2 -62.99238297
2.5 -2.1 -64.38394931
2.5 -2 -65.84903179
2.5 -1.9 -67.39741009
2.5 -1.8 -69.04090169
2.5 -1.7 -70.79394733
2.5 -1.6 -72.67441432
2.5 -1.5 -74.70471879
2.5 -1.4 -76.91342464
2.5 -1.3 -79.33757163
2.5 -1.2 -82.02614668
2.5 -1.1 -85.04539521
2.5 -1 -88.4871759
2.5 -0.9 -92.48248499
2.5 -0.8 -97.2239619
2.5 -0.7 -103.0041672
2.5 -0.6 -110.2810585
2.5 -0.5 -119.7863713
2.5 -0.4 -132.6855933
2.5 -0.3 -150.7690402
2.5 -0.2 -176.8071381
2.5 -0.1 -217.5320242
2.5 0 -336.6499364
2.5 0.1 -396.0727465
2.5 0.2 -420.0704909
2.5 0.3 -435.4621347
2.5 0.4 -446.9306328
2.5 0.5 -456.1248904
2.5 0.6 -463.8314555
2.5 0.7 -470.4871979
2.5 0.8 -476.3602798
2.5 0.9 -481.6273437
2.5 1 -486.4110228
2.5 1.1 -490.7999876
2.5 1.2 -494.8604648
2.5 1.3 -498.6432447
2.5 1.4 -502.1881473
2.5 1.5 -505.5269783
2.5 1.6 -508.685551
2.5 1.7 -511.6851067
2.5 1.8 -514.5433374
2.5 1.9 -517.2751371
2.5 2 -519.8931638
2.5 2.1 -522.408267
2.5 2.2 -524.8298179
2.5 2.3 -527.1659664
2.5 2.4 -529.4238459
2.5 2.5 -531.6097356
2.5 2.6 -533.7291924
2.5 2.7 -535.7871578
2.5 2.8 -537.7880462
2.5 2.9 -539.735817
2.5 3 -541.6340361
2.5 3.1 -543.485926
2.5 3.2 -545.2944091
2.5 3.3 -547.062144
2.5 3.4 -548.7915562
2.5 3.5 -550.4848655
2.5 3.6 -552.1441079
2.5 3.7 -553.7711562
2.5 3.8 -555.367737
2.5 3.9 -556.9354453
2.5 4 -558.4757582
2.5 4.1 -559.9900462
2.5 4.2 -561.4795834
2.5 4.3 -562.9455562
2.5 4.4 -564.3890717
2.5 4.5 -565.8111645
2.5 4.6 -567.2128032
2.5 4.7 -568.5948958
2.5 4.8 -569.9582951
2.5 4.9 -571.3038028
2.5 5 -572.6321741
2.5 5.1 -573.9441209
2.5 5.2 -575.2403156
2.5 5.3 -576.5213937
2.5 5.4 -577.7879569
2.5 5.5 -579.0405754
2.5 5.6 -580.2797904
2.5 5.7 -581.5061158
2.5 5.8 -582.7200405
2.5 5.9 -583.9220299
2.5 6 -585.1125277
2.5 6.1 -586.2919572
2.5 6.2 -587.4607229
2.5 6.3 -588.6192113
2.5 6.4 -589.7677927
2.5 6.5 -590.9068219
2.5 6.6 -592.036639
2.5 6.7 -593.1575708
2.5 6.8 -594.2699316
2.5 6.9 -595.3740236
2.5 7 -596.470138
2.5 7.1 -597.5585557
2.5 7.2 -598.639548
2.5 7.3 -599.713377
2.5 7.4 -600.7802965
2.5 7.5 -601.8405523
2.5 7.6 -602.8943829
2.5 7.7 -603.94202
2.5 7.8 -604.9836889
2.5 7.9 -606.0196091
2.5 8 -607.0499948
